word             ,Weight      ,type
changeable       ,-0.35       ,surprise
perjury          ,-0.35       ,surprise
recklessness     ,-0.35       ,surprise
variable         ,-0.35       ,surprise
oddity           ,-0.39       ,surprise
jolt             ,-0.39       ,surprise
yell             ,-0.39       ,surprise
emergency        ,-0.39       ,surprise
unanticipated    ,-0.39       ,surprise
shatter          ,-0.39       ,surprise
unstable         ,-0.39       ,surprise
frighten         ,-0.39       ,surprise
accidentally     ,-0.39       ,surprise
blindfold        ,-0.39       ,surprise
fright           ,-0.39       ,surprise
incident         ,-0.39       ,surprise
trepidation      ,-0.39       ,surprise
abandonment      ,-0.39       ,surprise
frisky           ,-0.39       ,surprise
uncertain        ,-0.39       ,surprise
anomaly          ,-0.43       ,surprise
embarrassment    ,-0.43       ,surprise
shriek           ,-0.43       ,surprise
crash            ,-0.43       ,surprise
misbehavior      ,-0.43       ,surprise
camouflaged      ,-0.43       ,surprise
blitz            ,-0.43       ,surprise
slip             ,-0.43       ,surprise
abrupt           ,-0.48       ,surprise
erratic          ,-0.48       ,surprise
swerve           ,-0.48       ,surprise
zany             ,-0.48       ,surprise
uncontrollable   ,-0.48       ,surprise
ordeal           ,-0.48       ,surprise
randomly         ,-0.48       ,surprise
veer             ,-0.48       ,surprise
break            ,-0.48       ,surprise
terrorist        ,-0.48       ,surprise
unintentionally  ,-0.48       ,surprise
frenetic         ,-0.52       ,surprise
pitfall          ,-0.52       ,surprise
sneeze           ,-0.52       ,surprise
accident         ,-0.52       ,surprise
sudden           ,-0.57       ,surprise
divergent        ,-0.57       ,surprise
elusive          ,-0.57       ,surprise
postponement     ,-0.57       ,surprise
screech          ,-0.57       ,surprise
intruder         ,-0.61       ,surprise
prank            ,-0.61       ,surprise
alarm            ,-0.65       ,surprise
ambush           ,-0.65       ,surprise
thwart           ,-0.65       ,surprise
distress         ,-0.65       ,surprise
interrupt        ,-0.7        ,surprise
mishap           ,-0.74       ,surprise
tumult           ,-0.74       ,surprise
disruption       ,-0.78       ,surprise
tickle           ,-0.78       ,surprise
disturbance      ,-0.83       ,surprise
decoy            ,-1.0        ,surprise
diversion        ,-1.0        ,surprise
magnificent      ,1.0         ,trust
theocratic       ,1.0         ,trust
veteran          ,1.0         ,trust
successful       ,0.75        ,trust
magnificence     ,0.75        ,trust
reputable        ,0.75        ,trust
coronation       ,0.75        ,trust
follower         ,0.75        ,trust
lovemaking       ,0.75        ,trust
responsive       ,0.75        ,trust
star             ,0.75        ,trust
superstar        ,0.75        ,trust
worship          ,0.75        ,trust
approbation      ,0.5         ,trust
meritorious      ,0.5         ,trust
authentic        ,0.5         ,trust
clean            ,0.5         ,trust
connoisseur      ,0.5         ,trust
crowning         ,0.5         ,trust
godly            ,0.5         ,trust
greatness        ,0.5         ,trust
helper           ,0.5         ,trust
heritage         ,0.5         ,trust
medal            ,0.5         ,trust
nobility         ,0.5         ,trust
romantic         ,0.5         ,trust
triumphant       ,0.5         ,trust
wisdom           ,0.5         ,trust
advent           ,0.5         ,trust
ancestral        ,0.5         ,trust
angelic          ,0.5         ,trust
aspiring         ,0.5         ,trust
attentive        ,0.5         ,trust
authoritative    ,0.5         ,trust
bride            ,0.5         ,trust
bridegroom       ,0.5         ,trust
celebrity        ,0.5         ,trust
communion        ,0.5         ,trust
compensate       ,0.5         ,trust
contributor      ,0.5         ,trust
courtship        ,0.5         ,trust
delightful       ,0.5         ,trust
devotional       ,0.5         ,trust
edification      ,0.5         ,trust
evergreen        ,0.5         ,trust
father           ,0.5         ,trust
fidelity         ,0.5         ,trust
glory            ,0.5         ,trust
glow             ,0.5         ,trust
guardianship     ,0.5         ,trust
heartfelt        ,0.5         ,trust
heavenly         ,0.5         ,trust
honorable        ,0.5         ,trust
impartial        ,0.5         ,trust
intelligence     ,0.5         ,trust
intelligent      ,0.5         ,trust
midwife          ,0.5         ,trust
ministry         ,0.5         ,trust
notable          ,0.5         ,trust
pastor           ,0.5         ,trust
perfection       ,0.5         ,trust
prestige         ,0.5         ,trust
princely         ,0.5         ,trust
prophet          ,0.5         ,trust
punctual         ,0.5         ,trust
quaint           ,0.5         ,trust
remarkable       ,0.5         ,trust
scripture        ,0.5         ,trust
sovereign        ,0.5         ,trust
strengthening    ,0.5         ,trust
sweetheart       ,0.5         ,trust
transcendence    ,0.5         ,trust
treasure         ,0.5         ,trust
valor            ,0.5         ,trust
venerable        ,0.5         ,trust
visionary        ,0.5         ,trust
vitality         ,0.5         ,trust
worthy           ,0.5         ,trust
yearning         ,0.5         ,trust
zeal             ,0.5         ,trust
sincere          ,0.25        ,trust
affirm           ,0.25        ,trust
fraternal        ,0.25        ,trust
happy            ,0.25        ,trust
influential      ,0.25        ,trust
lovable          ,0.25        ,trust
spouse           ,0.25        ,trust
succeeding       ,0.25        ,trust
wholesome        ,0.25        ,trust
birth            ,0.25        ,trust
coach            ,0.25        ,trust
considerate      ,0.25        ,trust
deserve          ,0.25        ,trust
engaged          ,0.25        ,trust
exalted          ,0.25        ,trust
experienced      ,0.25        ,trust
expertise        ,0.25        ,trust
fairly           ,0.25        ,trust
helpful          ,0.25        ,trust
heroism          ,0.25        ,trust
honor            ,0.25        ,trust
humanitarian     ,0.25        ,trust
inheritance      ,0.25        ,trust
moral            ,0.25        ,trust
paragon          ,0.25        ,trust
personal         ,0.25        ,trust
professional     ,0.25        ,trust
professorship    ,0.25        ,trust
protecting       ,0.25        ,trust
related          ,0.25        ,trust
safeguard        ,0.25        ,trust
specialize       ,0.25        ,trust
steadfast        ,0.25        ,trust
top              ,0.25        ,trust
trophy           ,0.25        ,trust
undying          ,0.25        ,trust
zest             ,0.25        ,trust
abacus           ,0.25        ,trust
abundance        ,0.25        ,trust
